route,route_type,week_of,total_cost,total_tonne_km,cost_per_tonne_km,own_history_avg,vs_own_history_pct,peer_avg,vs_similar_routes_pct,is_flagged
Delhi-Jaipur,Short,2025-12-22,57107,17686.07,3.228925363294389,3.2648514010905703,-1.1,4.485336320121254,-28.0,False
Kolkata-Bhubaneswar,Medium,2024-01-01,83325,33230.1,2.507515776359385,,,2.592345434683498,-3.3,False
Kolkata-Bhubaneswar,Medium,2024-01-08,82441,31379.37,2.6272356647058244,2.507515776359385,4.8,2.6735008717399733,-1.7,False
Kolkata-Bhubaneswar,Medium,2024-01-15,63906,25489.24,2.507175576831636,2.5673757205326044,-2.3,2.615342379339572,-4.1,False
Kolkata-Bhubaneswar,Medium,2024-01-22,88184,34251.5,2.5746025721501247,2.5473090059656154,1.1,2.723634934106096,-5.5,False
Kolkata-Bhubaneswar,Medium,2024-01-29,45729,17421.96,2.6247907812898204,2.5541323975117427,2.8,2.5913354797532686,1.3,False
Kolkata-Bhubaneswar,Medium,2024-02-05,50031,18779.24,2.664165322984317,2.568264074267358,3.7,2.6162547152272517,1.8,False
Kolkata-Bhubaneswar,Medium,2024-02-12,85987,31825.23,2.701850073039535,2.5842476157201846,4.6,2.624653483290384,2.9,False
Kolkata-Bhubaneswar,Medium,2024-02-19,59765,22198.9,2.692250516917505,2.601047966765806,3.5,2.5858571029899773,4.1,False
Kolkata-Bhubaneswar,Medium,2024-02-26,47771,18034.9,2.6488086986897623,2.6124482855347684,1.4,2.5954784887553703,2.1,False
Kolkata-Bhubaneswar,Medium,2024-03-04,56204,22396.21,2.5095317466660654,2.6301099008260658,-4.6,2.581071680670563,-2.8,False
Kolkata-Bhubaneswar,Medium,2024-03-11,86030,32225.69,2.669609246535916,2.615396911071096,2.1,2.6952936782123293,-1.0,False
Kolkata-Bhubaneswar,Medium,2024-03-18,47040,17490.829999999998,2.6894092504472344,2.635701119784131,2.0,2.560432120808575,5.0,False
Kolkata-Bhubaneswar,Medium,2024-03-25,104210,38980.75,2.673370830474016,2.6500519545712695,0.9,2.6893782058040405,-0.6,False
Kolkata-Bhubaneswar,Medium,2024-04-01,94998,37732.69,2.517657765719857,2.656124460719294,-5.2,2.631817905714601,-4.3,False
Kolkata-Bhubaneswar,Medium,2024-04-08,86889,34086.05,2.549107332765163,2.6378110160612365,-3.4,2.673680897462614,-4.7,False
Kolkata-Bhubaneswar,Medium,2024-04-15,82745,31612.28,2.617495479604761,2.61871817352694,-0.0,2.569426657012309,1.9,False
Kolkata-Bhubaneswar,Medium,2024-04-22,63909,25186.14,2.537467035440921,2.609373793862847,-2.8,2.633636541770365,-3.7,False
Kolkata-Bhubaneswar,Medium,2024-04-29,60820,23952.33,2.5392101728725347,2.5954560859567417,-2.2,2.6248543447783934,-3.3,False
Kolkata-Bhubaneswar,Medium,2024-05-06,58223,21910.2,2.6573468065102097,2.5991658892325504,2.2,2.580840842292546,3.0,False
Kolkata-Bhubaneswar,Medium,2024-05-13,70756,27744.21,2.550297881972491,2.597633084229337,-1.8,2.706197435996081,-5.8,False
Kolkata-Bhubaneswar,Medium,2024-05-20,85527,31344.12,2.7286457555675514,2.580244163169994,5.8,2.625922237859606,3.9,False
Kolkata-Bhubaneswar,Medium,2024-05-27,51560,19848.87,2.597628983413162,2.5871535288066863,0.4,2.6100003106266034,-0.5,False
Kolkata-Bhubaneswar,Medium,2024-06-03,97336,37493.31999999999,2.596089116674651,2.5971499310183495,-0.0,2.6229635445619692,-1.0,False
Kolkata-Bhubaneswar,Medium,2024-06-10,76854,31002.02,2.478999755499803,2.6030226540070354,-4.8,2.5236406106899616,-1.8,False
Kolkata-Bhubaneswar,Medium,2024-06-17,69532,26933.99,2.581570721604931,2.5857106884939154,-0.2,2.658032736394401,-2.9,False
Kolkata-Bhubaneswar,Medium,2024-06-24,72577,26870.01,2.7010410491101418,2.5912236492644167,4.2,2.637033778795425,2.4,False
Kolkata-Bhubaneswar,Medium,2024-07-01,68986,27222.64,2.534140700534555,2.6114525087941174,-3.0,2.694568544668087,-6.0,False
Kolkata-Bhubaneswar,Medium,2024-07-08,93341,35522.990000000005,2.627622280669504,2.596051745547161,1.2,2.632333757467393,-0.2,False
Kolkata-Bhubaneswar,Medium,2024-07-15,55329,20626.97,2.682361975607663,2.6057172953842875,2.9,2.6669185544700493,0.6,False
Kolkata-Bhubaneswar,Medium,2024-07-22,76594,28887.2,2.6514857791686284,2.5999318228893014,2.0,2.5897561563495324,2.4,False
Kolkata-Bhubaneswar,Medium,2024-07-29,59227,22910.08,2.5851939408330304,2.6066639223587345,-0.8,2.606002148241459,-0.8,False
Kolkata-Bhubaneswar,Medium,2024-08-05,84271,31404.06,2.683442841466995,2.605302025378532,3.0,2.5661160380410775,4.6,False
Kolkata-Bhubaneswar,Medium,2024-08-12,64818,25327.59,2.5591854574398907,2.630857411124431,-2.7,2.6178307970252592,-2.2,False
Kolkata-Bhubaneswar,Medium,2024-08-19,93170,35400.67,2.6318710917053267,2.628059253103801,0.1,2.711973750199289,-3.0,False
Kolkata-Bhubaneswar,Medium,2024-08-26,80823,32103.26,2.517594786323881,2.6194130084281992,-3.9,2.6245850589595348,-4.1,False
Kolkata-Bhubaneswar,Medium,2024-09-02,92183,36192.13,2.547045448831003,2.6173447691518645,-2.7,2.533804779767956,0.5,False
Kolkata-Bhubaneswar,Medium,2024-09-09,87602,33983.57,2.57777508366543,2.607272665172052,-1.1,2.6085449151506848,-1.2,False
Kolkata-Bhubaneswar,Medium,2024-09-16,75317,27954.26,2.694294179134057,2.5941993036792734,3.9,2.6244643669624654,2.7,False
Kolkata-Bhubaneswar,Medium,2024-09-23,91003,33480.4,2.718097752715021,2.599550353674952,4.6,2.556563229701476,6.3,False
Kolkata-Bhubaneswar,Medium,2024-09-30,47311,17519.72,2.700442701139059,2.6161633301602003,3.2,2.5612022392606786,5.4,False
Kolkata-Bhubaneswar,Medium,2024-10-07,96696,35805.24,2.700610301732372,2.6182883126192085,3.1,2.601403141164842,3.8,False
Kolkata-Bhubaneswar,Medium,2024-10-14,91384,34861.26,2.6213625095593214,2.635966418155769,-0.6,2.5502417011534333,2.8,False
Kolkata-Bhubaneswar,Medium,2024-10-21,63216,23647.63,2.673248862571006,2.634652845387518,1.5,2.6384261667952167,1.3,False
Kolkata-Bhubaneswar,Medium,2024-10-28,63004,24928.21,2.5274177327613976,2.6541096049184087,-4.8,2.6362150100783657,-4.1,False
Kolkata-Bhubaneswar,Medium,2024-11-04,69520,27139.9,2.561542231179923,2.6516561404097083,-3.4,2.6256591640491163,-2.4,False
Kolkata-Bhubaneswar,Medium,2024-11-11,70773,27155.69,2.6061941346362403,2.6496270338490193,-1.6,2.6670445946999726,-2.3,False
Kolkata-Bhubaneswar,Medium,2024-11-18,45831,17996.72,2.54663071937553,2.6386145282867925,-3.5,2.681893884073733,-5.0,False
Kolkata-Bhubaneswar,Medium,2024-11-25,57386,21528.09,2.6656335977785304,2.6171811491193564,1.9,2.677635359837737,-0.4,False
Kolkata-Bhubaneswar,Medium,2024-12-02,80524,31413.51,2.563355702689703,2.61283001119929,-1.9,2.6147647711161657,-2.0,False
Kolkata-Bhubaneswar,Medium,2024-12-09,81148,32369.01,2.5069657675659527,2.5956731863189564,-3.4,2.5679725104766,-2.4,False
Kolkata-Bhubaneswar,Medium,2024-12-16,65813,25453.02,2.5856656695354814,2.5813735935697855,0.2,2.57049248599306,0.6,False
Kolkata-Bhubaneswar,Medium,2024-12-23,96967,35929.55,2.6988091974433304,2.570425694440345,5.0,2.6930065651881074,0.2,False
Kolkata-Bhubaneswar,Medium,2024-12-30,47512,18088.730000000003,2.626607838140101,2.591849627525586,1.3,2.6419227485087298,-0.6,False
Kolkata-Bhubaneswar,Medium,2025-01-06,65122,25921.84,2.5122445011619545,2.599982828395609,-3.4,2.616529592790459,-4.0,False
Kolkata-Bhubaneswar,Medium,2025-01-13,101777,38334.5,2.654971370436552,2.588239124211323,2.6,2.5853036072473374,2.7,False
Kolkata-Bhubaneswar,Medium,2025-01-20,58268,22630.6,2.574743930783983,2.6017817055939503,-1.0,3.0439632188951338,-15.4,False
Kolkata-Bhubaneswar,Medium,2025-01-27,83406,32426.0,2.572195152038488,2.590420497219632,-0.7,2.5994979281128927,-1.1,False
Kolkata-Bhubaneswar,Medium,2025-02-03,90566,35618.38,2.5426760004245,2.5915254283882305,-1.9,2.5885991321963617,-1.8,False
Kolkata-Bhubaneswar,Medium,2025-02-10,103305,39205.38,2.634969996464771,2.595989207495549,1.5,2.581255842863385,2.1,False
Kolkata-Bhubaneswar,Medium,2025-02-17,73837,27908.54,2.645677631291354,2.60215224836171,1.7,2.6754203625601516,-1.1,False
Kolkata-Bhubaneswar,Medium,2025-02-24,83115,31204.79,2.663533387021672,2.5955108025927127,2.6,3.0433900998492014,-12.5,False
Kolkata-Bhubaneswar,Medium,2025-03-03,63612,23761.98,2.677049639802744,2.6001264962029094,3.0,3.033523169286595,-11.8,False
Kolkata-Bhubaneswar,Medium,2025-03-10,98032,36304.77,2.7002512342042104,2.6207271385330078,3.0,3.104374287330059,-13.0,False
Kolkata-Bhubaneswar,Medium,2025-03-17,58084,22871.5,2.539579826421529,2.6263871215039654,-3.3,3.0639546737948793,-17.1,False
Kolkata-Bhubaneswar,Medium,2025-03-24,108459,41610.16,2.606550900068637,2.6219916084586585,-0.6,2.572708298929456,1.3,False
Kolkata-Bhubaneswar,Medium,2025-03-31,82265,31091.78,2.645876176918787,2.626286076962427,0.7,2.699088470711774,-2.0,False
Kolkata-Bhubaneswar,Medium,2025-04-07,56800,22001.67,2.5816222132229054,2.639186099024213,-2.2,2.6172670455559257,-1.4,False
Kolkata-Bhubaneswar,Medium,2025-04-14,74680,29040.28,2.5716005493059986,2.6325176261189798,-2.3,2.5728502425717066,-0.0,False
Kolkata-Bhubaneswar,Medium,2025-04-21,74681,28766.35,2.5961235957985638,2.6232579908708105,-1.0,2.59153596623709,0.2,False
Kolkata-Bhubaneswar,Medium,2025-04-28,88668,34387.89,2.578465849460377,2.6148317669679217,-1.4,2.6723802364977667,-3.5,False
Kolkata-Bhubaneswar,Medium,2025-05-05,57125,20892.02,2.7342975930522755,2.602508793175126,5.1,2.7723561573027506,-1.4,False
Kolkata-Bhubaneswar,Medium,2025-05-12,68972,26253.25,2.6271794920628877,2.606764588031134,0.8,2.780838723076898,-5.5,False
Kolkata-Bhubaneswar,Medium,2025-05-19,50729,18343.74,2.765466584240728,2.617714546236304,5.6,2.726909935584687,1.4,False
Kolkata-Bhubaneswar,Medium,2025-05-26,56038,19757.97,2.8362225471543887,2.6375790067578153,7.5,2.6999886931450323,5.0,False
Kolkata-Bhubaneswar,Medium,2025-06-02,101421,37527.93,2.702547142887977,2.6613723030372656,1.5,2.7800099923533206,-2.8,False
Kolkata-Bhubaneswar,Medium,2025-06-09,78482,29301.18,2.678458683233917,2.6764879192453996,0.1,2.7969894873823655,-4.2,False
Kolkata-Bhubaneswar,Medium,2025-06-16,75436,28193.54,2.6756483932134807,2.6898451859863894,-0.5,2.876846905150482,-7.0,False
Kolkata-Bhubaneswar,Medium,2025-06-23,54607,20006.18,2.729506582466018,2.699785785663254,1.1,2.800820677380096,-2.5,False
Kolkata-Bhubaneswar,Medium,2025-06-30,86557,31369.15,2.759303328269972,2.718665877288959,1.5,2.731783514951452,1.0,False
Kolkata-Bhubaneswar,Medium,2025-07-07,75585,26501.82,2.852068273046908,2.7217915941911714,4.8,2.800691526696728,1.8,False
Kolkata-Bhubaneswar,Medium,2025-07-14,78982,29022.17,2.721436749905332,2.7499026918141736,-1.0,2.7460057088679273,-0.9,False
Kolkata-Bhubaneswar,Medium,2025-07-21,113227,41514.12,2.7274334611934448,2.7443989625222494,-0.6,2.8687195328144885,-4.9,False
Kolkata-Bhubaneswar,Medium,2025-07-28,92694,34101.05,2.7182154215192784,2.730800326777131,-0.5,2.7243102797980736,-0.2,False
Kolkata-Bhubaneswar,Medium,2025-08-04,88226,32945.96,2.677900416318116,2.7327588616060434,-2.0,2.796439815995216,-4.2,False
Kolkata-Bhubaneswar,Medium,2025-08-11,74266,26919.73,2.7587943861249724,2.7326890782415685,1.0,2.7321673043419494,1.0,False
Kolkata-Bhubaneswar,Medium,2025-08-18,95222,33447.91,2.846874438492569,2.743082327355505,3.8,2.7342215066394195,4.1,False
Kolkata-Bhubaneswar,Medium,2025-08-25,103514,36544.32,2.8325605730247547,2.757753309358824,2.7,2.736684833641428,3.5,False
Kolkata-Bhubaneswar,Medium,2025-09-01,77294,29215.67,2.645635030789984,2.7669104649531717,-4.4,2.8046733835031796,-5.7,False
Kolkata-Bhubaneswar,Medium,2025-09-08,59793,21716.42,2.753354374247689,2.7411063096710566,0.4,2.698127782494524,2.0,False
Kolkata-Bhubaneswar,Medium,2025-09-15,95578,34238.29,2.7915529659921683,2.745096012713851,1.7,2.887920460273383,-3.3,False
Kolkata-Bhubaneswar,Medium,2025-09-22,95847,35792.83,2.677826816152844,2.7531109508136913,-2.7,2.7806927678961983,-3.7,False
Kolkata-Bhubaneswar,Medium,2025-09-29,89733,31624.85,2.8374205727457995,2.7480623751428874,3.3,2.802003644854061,1.3,False
Kolkata-Bhubaneswar,Medium,2025-10-06,80925,28109.82,2.878887164699027,2.7680023946963477,4.0,2.7612623454309544,4.3,False
Kolkata-Bhubaneswar,Medium,2025-10-13,95333,35560.71000000001,2.6808519852387644,2.7830139920181045,-3.7,2.795369185789225,-4.1,False
Kolkata-Bhubaneswar,Medium,2025-10-20,97216,36191.82,2.6861318386309394,2.7622611853613788,-2.8,2.7996648718871087,-4.1,False
Kolkata-Bhubaneswar,Medium,2025-10-27,94207,34285.68,2.747706914373581,2.7439575935621523,0.1,2.7397841539545578,0.3,False
Kolkata-Bhubaneswar,Medium,2025-11-03,105184,37270.74,2.8221602254208,2.7567165790101016,2.4,2.805090185169357,0.6,False
Kolkata-Bhubaneswar,Medium,2025-11-10,77427,28348.730000000003,2.7312334626630537,2.7653173104067403,-1.2,2.754394613601428,-0.8,False
Kolkata-Bhubaneswar,Medium,2025-11-17,61910,22499.51,2.751615479626001,2.757777372490601,-0.2,2.7795578566583314,-1.0,False
Kolkata-Bhubaneswar,Medium,2025-11-24,64921,23835.64,2.72369443404918,2.767000955424746,-1.6,2.751513535981198,-1.0,False
Kolkata-Bhubaneswar,Medium,2025-12-01,77689,28616.57,2.71482571111772,2.7527851880876684,-1.4,2.833888117122158,-4.2,False
Kolkata-Bhubaneswar,Medium,2025-12-08,61479,21806.57,2.8192879485402798,2.732277506390005,3.2,2.84280284840961,-0.8,False
Kolkata-Bhubaneswar,Medium,2025-12-15,49063,17990.71,2.72712972417431,2.7495820018026946,-0.8,2.835619518903157,-3.8,False
Kolkata-Bhubaneswar,Medium,2025-12-22,92134,32472.12,2.8373262971435187,2.754706737495616,3.0,2.7795510337758267,2.1,False
Mumbai-Delhi,Long,2024-01-01,167434,81580.32,2.052382241207193,,,1.956298374217392,4.9,False
Mumbai-Delhi,Long,2024-01-08,220168,104698.49,2.102876555335229,2.052382241207193,2.5,2.0978558150803948,0.2,False
Mumbai-Delhi,Long,2024-01-15,177076,86367.3,2.050266709738524,2.077629398271211,-1.3,2.1467159233621165,-4.5,False
Mumbai-Delhi,Long,2024-01-22,175807,85005.87,2.068174821338809,2.0685085020936484,-0.0,2.027410534166075,2.0,False
Mumbai-Delhi,Long,2024-01-29,163457,81678.91,2.0012142669386748,2.068425081904939,-3.2,2.0010572897278465,0.0,False
Mumbai-Delhi,Long,2024-02-05,154533,75031.95,2.0595626263211875,2.054982918911686,0.2,2.220759013474882,-7.3,False
Mumbai-Delhi,Long,2024-02-12,169112,80937.91,2.08940408765188,2.055746203479936,1.6,2.044505187447142,2.2,False
Mumbai-Delhi,Long,2024-02-19,147821,74501.25,1.9841412056844685,2.0605544726473566,-3.7,2.1342632911598507,-7.0,False
Mumbai-Delhi,Long,2024-02-26,108426,54963.58,1.97268809637218,2.0510028142769956,-3.8,2.106448996193575,-6.4,False
Mumbai-Delhi,Long,2024-03-04,167567,84631.7,1.9799555013074297,2.0410410461726194,-3.0,2.052449446607298,-3.5,False
Mumbai-Delhi,Long,2024-03-11,242107,119735.38,2.02201721830256,2.0256759144191445,-0.2,2.0203298430967758,0.1,False
Mumbai-Delhi,Long,2024-03-18,180279,87430.87,2.061960495188942,2.022144727989649,2.0,2.2129300588909477,-6.8,False
Mumbai-Delhi,Long,2024-03-25,174542,85257.89,2.0472240164517324,2.0213679372209152,1.3,2.051098426971352,-0.2,False
Mumbai-Delhi,Long,2024-04-01,118167,59133.17,1.998320063003556,2.0271191559100474,-1.4,2.039962093508567,-2.0,False
Mumbai-Delhi,Long,2024-04-08,187559,95311.39,1.967855048593877,2.0194638354953436,-2.6,2.175122258803294,-9.5,False
Mumbai-Delhi,Long,2024-04-15,254303,122662.52999999998,2.073192196508584,2.004270205613093,3.4,2.189590380994658,-5.3,False
Mumbai-Delhi,Long,2024-04-22,133083,63397.42,2.099186370675652,2.0154015794661078,4.2,2.0405367121077247,2.9,False
Mumbai-Delhi,Long,2024-04-29,170573,80804.63,2.1109310196705318,2.031213863754042,3.9,2.0413072135871735,3.4,False
Mumbai-Delhi,Long,2024-05-06,195391,99471.38,1.964293649087808,2.0475858035494294,-4.1,2.0383563881523754,-3.6,False
Mumbai-Delhi,Long,2024-05-13,206522,100765.41,2.0495326719754328,2.0403703573975855,0.4,2.146846388130955,-4.5,False
Mumbai-Delhi,Long,2024-05-20,159961,75431.8,2.1206043074671426,2.0388168794958967,4.0,2.192486403421971,-3.3,False
Mumbai-Delhi,Long,2024-05-27,159688,75724.66,2.108797847359104,2.047989415872823,3.0,2.0909316569813408,0.9,False
Mumbai-Delhi,Long,2024-06-03,217072,104010.02,2.0870296919469875,2.0617991389172667,1.2,2.1755068388256356,-4.1,False
Mumbai-Delhi,Long,2024-06-10,114709,58150.47,1.972623781028769,2.0766959693364053,-5.0,2.1845430210001098,-9.7,False
Mumbai-Delhi,Long,2024-06-17,214065,102129.26,2.096020278615551,2.0641249174014282,1.5,2.18984717054836,-4.3,False
Mumbai-Delhi,Long,2024-06-24,270199,129122.12,2.0925849110903694,2.063729155893916,1.4,2.08465374244201,0.4,False
Mumbai-Delhi,Long,2024-07-01,250303,127177.84,1.9681337566355896,2.0614358923213953,-4.5,2.1180672304752957,-7.1,False
Mumbai-Delhi,Long,2024-07-08,164699,79082.11,2.08263284831424,2.0619159057648684,1.0,2.127978930907513,-2.1,False
Mumbai-Delhi,Long,2024-07-15,229901,113512.38,2.025338557785503,2.066053427807219,-2.0,2.1406190894400665,-5.4,False
Mumbai-Delhi,Long,2024-07-22,210130,100006.2,2.101169727476897,2.054145209097014,2.3,1.9461139430788021,8.0,False
Mumbai-Delhi,Long,2024-07-29,227741,110459.29,2.061764112371173,2.0531916941117383,0.4,1.9948209895335784,3.4,False
Mumbai-Delhi,Long,2024-08-05,230476,113556.51,2.0296150348403628,2.0500334966647613,-1.0,1.9977591823945082,1.6,False
Mumbai-Delhi,Long,2024-08-12,198250,99302.68,1.9964214460274388,2.057157403391211,-3.0,2.098544147759444,-4.9,False
Mumbai-Delhi,Long,2024-08-19,191602,94035.0,2.0375604827989577,2.0447075493176965,-0.3,2.0709845265139015,-1.6,False
Mumbai-Delhi,Long,2024-08-26,179946,90724.98,1.9834228676600425,2.03782949578127,-2.7,2.1226394430285707,-6.6,False
Mumbai-Delhi,Long,2024-09-02,197426,99927.29,1.9756965289461963,2.039740634659327,-3.1,2.1102290936932047,-6.4,False
Mumbai-Delhi,Long,2024-09-09,218722,110146.19,1.9857427660457436,2.0263735947383212,-2.0,2.118994579836392,-6.3,False
Mumbai-Delhi,Long,2024-09-16,194466,94618.1,2.0552727226608862,2.0214241207708517,1.7,2.146904864257266,-4.3,False
Mumbai-Delhi,Long,2024-09-23,129357,63432.45,2.0392874624896247,2.01568699516885,1.2,2.116523420076731,-3.6,False
Mumbai-Delhi,Long,2024-09-30,196820,95448.18,2.062061319555805,2.0128774139336567,2.4,2.0662098665282125,-0.2,False
Mumbai-Delhi,Long,2024-10-07,249248,116964.73,2.130967172753701,2.016933199523087,5.7,1.9923355607279145,7.0,False
Mumbai-Delhi,Long,2024-10-14,118645,58179.4,2.039295695727354,2.0337514153638696,0.3,2.190176723346301,-6.9,False
Mumbai-Delhi,Long,2024-10-21,196382,99530.93,1.97307510338746,2.033968316979919,-3.0,2.180135721502813,-9.5,False
Mumbai-Delhi,Long,2024-10-28,146031,72886.9,2.0035287548242557,2.0326748464458464,-1.4,2.0435917537778465,-2.0,False
Mumbai-Delhi,Long,2024-11-04,198259,98239.2,2.018125147598922,2.0361538746806036,-0.9,2.136985931702612,-5.6,False
Mumbai-Delhi,Long,2024-11-11,162243,77250.82999999999,2.100210444340857,2.040201672374751,2.9,2.041987829412233,2.9,False
Mumbai-Delhi,Long,2024-11-18,219243,106336.41,2.0617867388978053,2.045818887584747,0.8,1.9900628395458768,3.6,False
Mumbai-Delhi,Long,2024-11-25,169283,86774.95999999999,1.9508277503095368,2.04863129713577,-4.8,1.9886908262854648,-1.9,False
Mumbai-Delhi,Long,2024-12-02,210955,102476.02,2.058579168082445,2.0347271009799863,1.2,1.9680870134699173,4.6,False
Mumbai-Delhi,Long,2024-12-09,138680,69259.47,2.0023254581647825,2.0256786003960796,-1.2,2.169191199009753,-7.7,False
Mumbai-Delhi,Long,2024-12-16,162290,81143.53,2.0000362320939207,2.021057320700758,-1.0,2.036109408862508,-1.8,False
Mumbai-Delhi,Long,2024-12-23,232593,113588.99,2.047672049905541,2.0244274617890654,1.1,2.0894419465971006,-2.0,False
Mumbai-Delhi,Long,2024-12-30,202839,101885.23,1.9908577523945328,2.0299453736742263,-1.9,2.170761036416544,-8.3,False
Mumbai-Delhi,Long,2025-01-06,257712,123873.26,2.0804490008578123,2.0265369492736776,2.7,2.0189153924776004,3.0,False
Mumbai-Delhi,Long,2025-01-13,175083,86382.65000000001,2.0268306193431203,2.024066768838297,0.1,1.9973096158496446,1.5,False
Mumbai-Delhi,Long,2025-01-20,128667,61642.72,2.0873024422024207,2.0196972538939613,3.3,1.9624171884867136,6.4,False
Mumbai-Delhi,Long,2025-01-27,220864,111417.39,1.98231173787144,2.0367565903805716,-2.7,2.1813316405579246,-9.1,False
Mumbai-Delhi,Long,2025-02-03,174960,85910.49,2.03653826209116,2.0272231616041965,0.5,2.2145952929752712,-8.0,False
Mumbai-Delhi,Long,2025-02-10,127862,63733.22,2.006206496392305,2.0314997620949935,-1.2,2.038185202849274,-1.6,False
Mumbai-Delhi,Long,2025-02-17,210037,105902.55,1.983304462451565,2.032271045132292,-2.4,2.2192878406636614,-10.6,False
Mumbai-Delhi,Long,2025-02-24,155785,75810.92,2.0549150439013277,2.024225096700545,1.5,2.076577849249985,-1.0,False
Mumbai-Delhi,Long,2025-03-03,218659,108111.11,2.022539589131959,2.032232258138894,-0.5,2.1519571147918968,-6.0,False
Mumbai-Delhi,Long,2025-03-10,182887,89068.65,2.053326282592136,2.0249935816731623,1.4,2.118781316815309,-3.1,False
Mumbai-Delhi,Long,2025-03-17,207645,101191.55,2.0519994011357667,2.0283055395792893,1.2,2.081499517087023,-1.4,False
Mumbai-Delhi,Long,2025-03-24,143807,69924.7,2.0565980261624293,2.0238926594459574,1.6,1.986721668215314,3.5,False
Mumbai-Delhi,Long,2025-03-31,113169,55712.95,2.031287160346024,2.0331784454823314,-0.1,2.0477336855365595,-0.8,False
Mumbai-Delhi,Long,2025-04-07,153891,75788.26999999999,2.030538498899632,2.032522057764189,-0.1,2.208679844091445,-8.1,False
Mumbai-Delhi,Long,2025-04-14,245201,123135.34,1.9913129731886885,2.035563558077605,-2.2,1.983596083052165,0.4,False
Mumbai-Delhi,Long,2025-04-21,138859,69297.98,2.0037957816375025,2.0365646219197453,-1.6,2.063149924524308,-2.9,False
Mumbai-Delhi,Long,2025-04-28,174901,88074.26,1.9858355891948452,2.030174714136767,-2.2,2.0677589762260067,-4.0,False
Mumbai-Delhi,Long,2025-05-05,171409,78890.03,2.1727587123493297,2.025586714144628,7.3,2.198696684462253,-1.2,False
Mumbai-Delhi,Long,2025-05-12,170002,74638.2,2.277680865830098,2.040515767864277,11.6,2.1355164957605006,6.7,False
Mumbai-Delhi,Long,2025-05-19,144850,68335.65,2.1196842350954443,2.0687259509510687,2.5,2.109414123071192,0.5,False
Mumbai-Delhi,Long,2025-05-26,252641,115492.45,2.1875109585085437,2.0766117270676956,5.3,2.1113633400854375,3.6,False
Mumbai-Delhi,Long,2025-06-02,174801,77438.58,2.257285709526182,2.0961397018380103,7.7,2.0630241533603004,9.4,False
Mumbai-Delhi,Long,2025-06-09,197528,89379.0,2.210004587207286,2.1244831031663294,4.0,2.198903719120916,0.5,False
Mumbai-Delhi,Long,2025-06-16,251250,111679.35,2.2497444693222155,2.151819554918654,4.6,2.058274808333958,9.3,False
Mumbai-Delhi,Long,2025-06-23,212669,95624.1,2.224010474346948,2.182563140879243,1.9,2.04527847361748,8.7,False
Mumbai-Delhi,Long,2025-06-30,262986,123183.98,2.1349042302416272,2.2123350015232557,-3.5,2.153644778811427,-0.9,False
Mumbai-Delhi,Long,2025-07-07,128220,60581.95,2.116471985467619,2.207603191259793,-4.1,1.9786046944977298,7.0,False
Mumbai-Delhi,Long,2025-07-14,299558,141505.11,2.1169412185892087,2.187452081214483,-3.2,2.1702416417906205,-2.5,False
Mumbai-Delhi,Long,2025-07-21,148023,67110.52,2.205660155814617,2.1871092041512035,0.8,2.0392900262143385,8.2,False
Mumbai-Delhi,Long,2025-07-28,145389,65171.76,2.2308588873462982,2.189377853814463,1.9,2.062709519806737,8.2,False
Mumbai-Delhi,Long,2025-08-04,190828,90447.35,2.1098241131442768,2.1860745010419773,-3.5,2.177723560866708,-3.1,False
Mumbai-Delhi,Long,2025-08-11,148897,68881.25,2.1616477633608566,2.173551941784101,-0.5,1.9875632227052167,8.8,False
Mumbai-Delhi,Long,2025-08-18,170150,76504.45999999999,2.2240533427724345,2.1625398535389313,2.8,2.0091995404377454,10.7,False
Mumbai-Delhi,Long,2025-08-25,111280,52940.07,2.101999487344841,2.1625452120921174,-2.8,2.016425808178081,4.2,False
Mumbai-Delhi,Long,2025-09-01,258328,118893.48,2.1727684310359154,2.158432119230019,0.7,2.1297733430926677,2.0,False
Mumbai-Delhi,Long,2025-09-08,111791,53338.630000000005,2.0958731036023983,2.165469174926056,-3.2,2.14741053737507,-2.4,False
Mumbai-Delhi,Long,2025-09-15,140366,64515.44,2.175696236435805,2.162835660552705,0.6,2.0555846845360697,5.8,False
Mumbai-Delhi,Long,2025-09-22,115338,52008.880000000005,2.2176597534882503,2.1590901706303534,2.7,1.9816189298985276,11.9,False
Mumbai-Delhi,Long,2025-09-29,269776,123497.62,2.184463149978113,2.1574402788980973,1.3,2.084686608045349,4.8,False
Mumbai-Delhi,Long,2025-10-06,195565,86308.54,2.2658823796579117,2.166770158502327,4.6,2.107767464796165,7.5,False
Mumbai-Delhi,Long,2025-10-13,182528,85172.72,2.1430335910371303,2.1797994855394585,-1.7,2.0536056831336182,4.4,False
Mumbai-Delhi,Long,2025-10-20,181057,85803.81,2.1101277437447123,2.169672016572546,-2.7,2.0692583697434817,2.0,False
Mumbai-Delhi,Long,2025-10-27,186492,87985.25,2.1195825436649893,2.1706880486225297,-2.4,2.181260189422329,-2.8,False
Mumbai-Delhi,Long,2025-11-03,132280,62079.33,2.1308219660231518,2.164039812701164,-1.5,2.034637887136491,4.7,False
Mumbai-Delhi,Long,2025-11-10,155922,73720.95,2.115029716790139,2.168408420503758,-2.5,2.197442711775526,-3.8,False
Mumbai-Delhi,Long,2025-11-17,275672,130766.23,2.1081283753458364,2.16082510554805,-2.4,2.000526440902417,5.4,False
